index,text,author_is_TW
5674,Biff let the words revolve again gently inside him. He tried to separate the actual words from the sound of Alice's voice as she had spoken them. He wanted to remember the passage as his mother used to read it when he was a boy. With nostalgia he glanced down at the wedding ring on his fifth finger that had once been hers. He wondered again how she would have felt about his giving up church and religion.,0
5689,"The kids were where she had left them. Bubber was squatting over something on the ground and beside him was a little black, dwarf shadow. Ralph was still tied in the wagon. He was just old enough to sit up, and he held on to the sides of the wagon, with his cap crooked on his head, crying.",0
2539,"Ben jeered. Economize! What for? So you can give it all away to Old Man Doak for one of his lots?""  ""Now, you needn't get on your high-horse,"" said Eliza.",1
1686,"Well,"" said Eliza thoughtfully, moulding her lips. They sometimes make the best husbands. After a moment, she asked: ""Has he got any property?""  ""No,"" said Helen, ""they live up all he makes.",1
7318,“This Mr. Gatsby you spoke of is my neighbour—” I began. “Don’t talk. I want to hear what happens.”  “Is something happening?”,0
5600,"Alertly Biff picked up fragments of his monologue. The fellow seemed to be talking some queer kind of politics again. Last night he had been talking about places he had been--about Texas and Oklahoma and the Carolinas. Once he had got on the subject of cat-houses, and afterward his jokes got so raw he had to be hushed up with beer. But most of the time nobody was sure just what he was saying. Talk--talk--talk. The words came out of his throat like a cataract. And the thing was that the accent he used was always changing, the kinds of words he used. Sometimes he talked like a linthead and sometimes like a professor. He would use words a foot long and then slip up on his grammar. It was hard to tell what kind of folks he had or what part of the country he was from. He was always changing. Thoughtfully Biff fondled the tip of his nose. There was no connection. Yet connection usually went with brains. This man had a good mind, all right, but he went from one thing to another without any reason behind it at all. He was like a man thrown off his track by something.",0
375,She could not conceal the tremor of her voice. Going? Alone? He smiled sadly.,1
8535,"“What did you say that for?”  “I don’t know. What would you like me to say?”  We walked along and turned a corner. “He behaved rather well, too. He gets a little dull.”",0
6864,"George crowded up close and tried to listen in, but she pushed him away. Mrs. Minowitz talked very loud and excited. 'My Harry should be home by now. You know where he is?'  'No, ma'am.'",0
8979,"“I’m not worried about how I’ll stand it. I’m only afraid I may be bored,” Cohn said. “You think so?”  “Don’t look at the horses, after the bull hits them,” I said to Brett.",0
1566,"Not many,"" he said truthfully enough. He wanted to talk--he wanted to talk madly, seductively, wickedly. He would excite her by uttering, in grave respectful tones, honestly, matter-of-factly, the most erotic suggestions.",1
8127,"One of them saw Georgette and said: “I do declare. There is an actual harlot. I’m going to dance with her, Lett. You watch me.”",0
5542,"PART ONE   [1] In the town there were two mutes, and they were always together. Early every morning they would come out from the house where they lived and walk arm in arm down the street to work. The two friends were very different. The one who always steered the way was an obese and dreamy Greek. In the summer he would come out wearing a yellow or green polo shirt stuffed sloppily into his trousers in front and hanging loose behind. When it was colder he wore over this a shapeless gray sweater. His face was round and oily, with half-closed eyelids and lips that curved in a gentle, stupid smile. The other mute was tall. His eyes had a quick, intelligent expression. He was always immaculate and very soberly dressed.",0
161,"He nodded briefly at their desperate faces:  ""He's being saved for Congress,"" said he. You have bad luck and hard heads, W. O.""  ""You Goddamned black scoundrel,"" yelled the master, turning with violent relief upon the driver. I'll put you behind the bars for this. He thrust his great length of hands through the fence and choked the negro, who mumbled prayers, and had no idea what was happening to him, save that he was the centre of a wild commotion.",1
2951,"And she would burst out on Eliza, thus:  ""Mama, in God's name! Are you going to let that poor old man in there die for lack of proper care? Can't you ever get it into your head that papa's a sick man? He's got to have good food and decent treatment.",1
2707,"By God! he said. That's one thing Ben's out of. He won't have to drink mama's coffee any more. Whah-whah-whah!"" said the sailor.",1
2649,"By four o'clock it was apparent that death was near. Ben had brief periods of consciousness, unconsciousness, and delirium--but most of the time he was delirious. His breathing was easier, he hummed snatches of popular songs, some old and forgotten, called up now from the lost and secret adyts of his childhood; but always he returned, in his quiet humming voice, to a popular song of war- time--cheap, sentimental, but now tragically moving:  ""Just a Baby's Prayer at Twilight,""        "". . .",1
3587,"It was an expression which had in it not only contempt and scorn, but also something almost racial--a quality of arrogance that was too bold and naked, as if it were eager to assert its own superiority. This ugly look rested only for a second, and almost imperceptibly, about the edges of her mouth, and it did not sit well on her lovely face. Then it was gone. But the maid had seen it, and that swift look, with all its implications, had stung and whipped her tortured spirit to a frenzy.",1
8363,"The chauffeur came up with a bucket full of salted ice. “Put two bottles in it, Henry,” the count called. “Anything else, sir?”  “No. Wait down in the car.”",0
8170,“Do you think so?” her eyes looked flat again. “I don’t mean fun that way. In a way it’s an enjoyable feeling.”,0
6502,"He passed the fruit store. The fruits were beautiful inside the windows--bananas, oranges, alligator pears, bright little kumquats, and even a few pineapples. But Charles Parker waited on a customer inside. The face of Charles Parker was very ugly to him. Several times when Charles Parker was away he had entered the store and stood around a long while. He had even gone to the kitchen in the back where Antonapoulos made the candies. But he never went into the store while Charles Parker was inside. They had both taken care to avoid each other since that day when Antonapoulos left on the bus. When they met in the street they always turned away without nodding. Once when he had wanted to send his friend a jar of his favorite tupelo honey he had ordered it from Charles Parker by mail so as not to be obliged to meet him.",0
3497,"The glazed glass door burst open violently and Merrit came striding out of the little partitioned office. When he saw George, he looked startled. Then he was instantly transformed. His plump and ruddy face became wreathed in smiles, and he cried out in a hearty tone:",1
8948,"I was introduced to the people at the table. They supplied their names to Mike and sent for a fork for me. “Stop eating their dinner, Michael,” Brett shouted from the wine-barrels.",0
2710,"I don't like that way of talking, boy,"" she said. Her eyes blurred suddenly. Eugene seized her rough hand and kissed it.",1
9512,"“You know it makes one feel rather good deciding not to be a bitch.” “Yes.”  “It’s sort of what we have instead of God.” “Some people have God,” I said. “Quite a lot.”  “He never worked very well with me.”",0
5666,The door opened and closed several times as a sudden spurt of customers began to come in. The night was over. Willie stacked some of the chairs up on the tables and mopped at the floor. He was ready to go home and was singing. Willie was lazy. In the kitchen he was always stopping to play for a while on the harmonica he carried around with him. Now he mopped the floor with sleepy strokes and hummed his lonesome Negro music steadily.,0
8550,"“What part of the States you boys from?”  “Kansas City,” I said. “He’s from Chicago.” “You both going to Biarritz?”  “No.",0
8290,"“I wasn’t supposed to.” “Oh, I know. But you didn’t say anything about it to the cook. Then I had a date myself, and Paula wasn’t at her office. I went to the Ritz and waited for her, and she never came, and of course I didn’t have enough money to lunch at the Ritz——”  “What did you do?”  “Oh, went out, of course.”",0
4161,"A hundred apprehensions, fears, and terrors swept through her. But through it all there were shafts of stubborn strength and loyalty:  ""Whatever it's about, I know there can't be any harm in it. We've all done things we're sorry for, but we're not bad people, any of us. No one I know is really very bad. He couldn't harm us if he wanted to. And,"" she added, ""he wouldn't want to. To her brother, Randy, when he came home that night, she said:  ""Well, we're in for it!...I saw Harley McNabb on the street and he said the book is pretty bad...",1
280,"About fourteen, thought Gant. That would be Spring of 1864. The mule camp at Harrisburg. Thirty a month and keep. Men stank worse than mules. I was in third bunk on top. Gil in second. Keep your damned dirty hoof out of my mouth. It's bigger than a mule's. That was the man. If it ever lands on you, you bastard, you'll think it is a mule's, said Gil. Then they had it. Mother made us go. Big enough to work, she said. Born at the heart of the world, why here? Twelve miles from Gettysburg. Out of the South they came. Stove-pipe hats they had stolen. No shoes. Give me a drink, son. That was Fitzhugh Lee. After the third day we went over. Devil's Den.  Cemetery Ridge. Stinking piles of arms and legs. Some of it done with meat-saws. Is the land richer now? The great barns bigger than the houses. Big eaters, all of us. I hid the cattle in the thicket. Belle Boyd, the Beautiful Rebel Spy.  Sentenced to be shot four times. Took the despatches from his pocket while they danced. Probably a little chippie.  Hog-chitlins and hot cracklin' bread.",1
5407,"But in a moment the other three officials came through the door of the compartment with the little man between them. They stepped down to the platform and marched him along, white as a sheet, grease standing out in beads all over his face, protesting volubly in a voice that had a kind of anguished lilt in it. He came right by the others as they stood there. The man's money sweated in George's hand, and he did not know what to do. He made a movement with his arm and started to speak to him. At the same time he was hoping desperately that the man would not speak. George tried to look away from him, but could not. The little man came towards them, protesting with every breath that the whole thing could be explained, that it was an absurd mistake. For just the flick of an instant as he passed the others he stopped talking, glanced at them, white-faced, still smiling his horrible little forced smile of terror; for just a moment his eyes rested on them, and then, without a sign of recognition, without betraying them, without giving any indication that he knew them, he went on by.",1
3091,Break it up! All right! Keep movin'!,1
6945,"'You one of his relatives or the preacher in his church?'  'No, I am a pharmacist. And John Roberts on your left is employed in the postal department of the government. '",0
7474,"A man in a long duster had dismounted from the wreck and now stood in the middle of the road, looking from the car to the tyre and from the tyre to the observers in a pleasant, puzzled way. “See!” he explained. “It went in the ditch.”",0
472,"In the young autumn when the maples were still full and green, and the migratory swallows filled secretly the trees with clamor, and swooped of an evening in a black whirlwind down, drifting at its funnel end, like dead leaves, into their chosen chimney, Eliza moved into Dixieland. There was clangor, excitement, vast curiosity in the family about the purchase, but no clear conception of what had really happened. Gant and Eliza, although each felt dumbly that they had come to a decisive boundary in their lives, talked vaguely about their plans, spoke of Dixieland evasively as ""a good investment,"" said nothing clearly. In fact, they felt their approaching separation instinctively: Eliza's life was moving by a half-blind but inevitable gravitation toward the centre of its desire--the exact meaning of her venture she would have been unable to define, but she had a deep conviction that the groping urge which had led her so blindly into death and misery at Saint Louis had now impelled her in the right direction. Her life was on the rails.",1
6293,"She was tired of hanging around with the kids. She would go to the library and look at pictures in the National Geographic. Photographs of all the foreign places in the world. Paris, France. And big ice glaciers. And the wild jungles in Africa.",0
3783,"It was a very simple, lovely room, hauntingly chaste, almost needlessly austere. In the centre of one wall stood her narrow little wooden bed, so small and plain and old that it seemed it might almost have served as the bed of a medieval nun, as perhaps it had. Beside it stood the little table with its few books, a telephone, a glass and a silver pitcher, and in a silver frame a photograph of a girl in her early twenties--Mrs. Jack's daughter, Alma.",1
8225,"I banged on the glass. The chauffeur stopped. “Here’s my street,” I said. “Come in and have a drink.”",0
510,"He was nervous and constrained: the other boys knew one another intimately--they lived on, or in the neighborhood of, Montgomery Avenue, which was the most fashionable street in town. Sometimes, one of them said to him, grinning:  ""Do you want to buy The Saturday Evening Post, Mister?""  Eugene, during the week, never touched the lives of any of them, even in a remote way. His idea of their eminence was grossly exaggerated; the town had grown rapidly from a straggling village-- it had few families as old as the Pentlands, and, like all resort towns, its caste system was liquidly variable, depending chiefly upon wealth, ambition, and boldness.",1
3515,"And that, it seemed to George, was the way the thing had come. That was the way it had happened. Yes, it was there--on many a night long past and wearily accomplished, in ten thousand little towns and in ten million barren streets where all the passion, hope, and hunger of the famished men beat like a great pulse through the fields of darkness--it was there and nowhere else that all this madness had been brewed.",1
1068,"What is it?""  ""I want the angel out front. His face was shocked and unwilling. He gnawed the corner of his thin lip. No one knew how fond he was of the angel. Publicly he called it his White Elephant. He cursed it and said he had been a fool to order it. For six years it had stood on the porch, weathering, in all the wind and the rain. It was now brown and fly-specked. But it had come from Carrara in Italy, and it held a stone lily delicately in one hand. The other hand was lifted in benediction, it was poised clumsily upon the ball of one phthisic foot, and its stupid white face wore a smile of soft stone idiocy.",1
8501,"“It’s good to see you, Jake,” Michael said. “I’m a little tight you know. Amazing, isn’t it? Did you see my nose?”  There was a patch of dried blood on the bridge of his nose.",0
5613,'Is that so?' Biff asked. 'I declare--I didn't know that. ',0
8191,"There was a light in the concierge’s room and I knocked on the door and she gave me my mail. I wished her good night and went up-stairs. There were two letters and some papers. I looked at them under the gas-light in the dining-room. The letters were from the States. One was a bank statement. It showed a balance of $2432.60. I got out my check-book and deducted four checks drawn since the first of the month, and discovered I had a balance of $1832.60. I wrote this on the back of the statement. The other letter was a wedding announcement. Mr. and Mrs. Aloysius Kirby announce the marriage of their daughter Katherine—I knew neither the girl nor the man she was marrying. They must be circularizing the town. It was a funny name. I felt sure I could remember anybody with a name like Aloysius. It was a good Catholic name. There was a crest on the announcement. Like Zizi the Greek duke. And that count. The count was funny. Brett had a title, too. Lady Ashley. To hell with Brett. To hell with you, Lady Ashley.",0
6292,"'A Catholic lady,' Spareribs said. ' A Catholic lady with a big black dress that comes up over her head. '",0
7456,"Something in her tone reminded me of the other girl’s “I think he killed a man,” and had the effect of stimulating my curiosity. I would have accepted without question the information that Gatsby sprang from the swamps of Louisiana or from the lower East Side of New York. That was comprehensible. But young men didn’t—at least in my provincial inexperience I believed they didn’t—drift coolly out of nowhere and buy a palace on Long Island Sound.",0
4417,"but that's just what I figgered out myself. I says to myself, now there's a guy, I says, that's in some kind of intelleckshul work where he's got t'use his head. He's a writer or a newspaperman or in the advertisin' business. Y'see I've always been a great judge of youman nature--that's my line. Yes, I see.",1
8763,"The letter was at my place at the table, leaning against a coffee-cup. Harris was reading the paper again. I opened the letter. It had been forwarded from Pamplona. It was dated San Sebastian, Sunday:  Dear Jake,  We got here Friday, Brett passed out on the train, so brought her here for 3 days rest with old friends of ours.",0
4013,"George Webber, who was bringing up the end of the procession, paused upon hearing these reassuring words, called to the others, and turned to retrace his way upstairs again. As he did so, he saw that the policeman was about to throw a fit. From the landing half a flight above, he was making agonised faces and frantic gestures at George in a silent and desperate entreaty to him not to come back any farther or to encourage the others to come back, but to leave the building as quickly as possible. The others had looked round when George had called, and had witnessed this pantomime--so now, genuinely alarmed for the first time, they turned again and fled down the stairs as fast as they could go.",1
9079,"During this Romero was fingering his glass and talking with Brett. Brett was talking French and he was talking Spanish and a little English, and laughing.",0
5976,"If he did not have a visitor in the evening, Singer went to a late movie. He liked to sit back and watch the actors talking and walking about on the screen. He never looked at the title of a picture before going into a movie, and no matter what was showing he watched each scene with equal interest.",0
4923,"The gait of an old waiter can best be described as gingery. It is a kind of gouty shuffle, painful, rheumatic, and yet expertly nimble, too, as if the man has learned by every process of experience to save his feet. It is the nimbleness that comes from years of ""Yes, sir. Right away, sir,"" or of ""Oui, monsieur. Je viens. Toute de suite. It is the gait of service, of despatch, of incessant haste to be about one's orders, and somehow the whole soul and mind and character of the waiter is in it.",1
8053,"Cohn looked relieved. I was not kicked again. I said good-night and went out. Cohn said he wanted to buy a paper and would walk to the corner with me. “For God’s sake,” he said, “why did you say that about that girl in Strasbourg for? Didn’t you see Frances?”  “No, why should I?",0
2450,"He walked by lapping water through the dark. He heard its green wet slap against the crusted pier-piles: he drank its strong cod scent, and watched the loading of great boats drenched in blazing light as they weltered slowly down into the water. And the night was loud with the rumble of huge cranes, the sudden loose rattle of the donkey-engines, the cries of the overseers, and the incessant rumbling trucks of stevedores within the pier.",1
6232,"However, before he was out of the house this peace had left him. An accident occurred. As he started down the stairs he saw a white man carrying a large paper sack and he drew close to the banisters so that they could pass each other. But the white man was running up the steps two at a time, without looking, and they collided with such force that Doctor Copeland was left sick and breathless.",0
6535,It has been five months and twenty-one days now. All of that time I have been alone without you. The only thing I can imagine is when I will be with you again. If I cannot come to you soon I do not know what.,0
6287,"But Harry didn't take it as a joke. He went into his front hall and shut the door. It was easy to hurt his feelings. She was sorry, because lately she and Harry had been right good friends. They had always played in the same gang when they were kids, but in the last three years he had been at Vocational while she was still in grammar school. Also he worked at part-time jobs. He grew up very suddenly and quit hanging around the back and front yards with kids. Sometimes she could see him reading the paper in his bedroom or undressing late at night. In mathematics and history he was the smartest boy at Vocational. Often, now that she was in high school too, they would meet each other on the way home and walk together. They were in the same shop class, and once the teacher made them partners to assemble a motor. He read books and kept up with the newspapers every day. World politics were all the time on his mind. He talked slow, and sweat stood out on his forehead when he was very serious about something. And now she had made him mad with her.",0
1781,"Yes, sir,"" said Eugene. I've read all the others. There's a new book out. Oh, but really!",1
6396,"'Is that all William said?'  'He written that this Mr. B. F. Mason is at the prison, too. And that he run into Buster Johnston--he a boy Willie used to know. And also he done asked me to please send him his harp because he can't be happy without he got his harp to play on. I done sent everything. Also a checker set and a white-iced cake. But I sure hope I hears from him in the next few days. '",0
9207,"“I’ll pay it back,” Mike said. “I always pay everything back.” “That’s why you’re a bankrupt, isn’t it?” Edna said.",0
5459,"That was the way we felt that night--all of us--as we knelt, sick with horror, around the figure of that dying boy. And I know that was the way Bell felt, too, for he saw the terror and remorse in our white faces and, dying though he was, he tried to smile and speak to us. The words would not come, but all of us knew that if he could have spoken he would have said that he was sorry for us--that he knew there was no evil in us--no evil but our own stupidity.",1
9502,He is only nineteen. Isn’t it amazing?”  We touched the two glasses as they stood side by side on the bar. They were coldly beaded. Outside the curtained window was the summer heat of Madrid.,0
3487,"Mr. Paul S. Appleton, III, never had but the one revelation--the one which Mr. Merrit so movingly described--but that was enough, and he never let its glories and allurements grow dim. Four times a year, at the beginning of each quarter, he would call his general manager before him and say: ""What's the matter, Elmer? You're not getting the business! The market is there! You know what you can do about it--or else...! Thereupon the general manager would summon the district managers one by one and repeat to them the words and manner of P. S. A., and the district managers would reenact the scene before each of the district supervisors, who would duplicate it to the agents, who would pass it on to the salesmen, who, since they had no one below them, would ""get out and hustle--or else! This was called ""keeping up the morale of the organisation. As Mr. David Merrit sat on the front porch and told of his many experiences with the Company, his words conveyed to George Webber a great deal more than he actually said.",1
2468,"How old are you, son? the man asked. Eugene was silent for a moment. I'm--nineteen,"" he said at length, wondering, since he had lied, why he had not had courage to say twenty.",1
2790,"A slow strangling gurgle escaped from Eugene's screwed lips. The sailor looked quickly at him, with a crazy suppressed smile. What's the matter? he said warningly. Don't, fool! His grin broke loose.",1
2676,"He was dead, save for the slow running down of the worn-out machine, save for that dreadful mutter within him of which he was no part. He was dead. But in their enormous silence wonder grew. They remembered the strange flitting loneliness of his life, they thought of a thousand forgotten acts and moments--and always there was something that now seemed unearthly and strange: he walked through their lives like a shadow--they looked now upon his gray deserted shell with a thrill of awful recognition, as one who remembers a forgotten and enchanted word, or as men who look upon a corpse and see for the first time a departed god.",1
5583,"'I know spongers, and Blount's not one,' Biff said. 'Myself--I don't know so well. But I'm not that kind of a thief. '",0
632,"Damn! These new patent-leather pumps have ruined my feet. He sat upon a stool, and elegantly displayed his large country feet, indecently broad and angular in the shoes.",1
9308,"In the crowd crossing the square I said: “How is it?”  “I’m not going to see him after lunch until the fight. His people come in and dress him. They’re very angry about me, he says.”",0
3630,"But, Fritz! You know I never felt like that! You know I never said a thing like that to you! You know I love it when you like anything I do! I'd rather have your opinion ten times over than that of these newspaper fellows! What do they know anyway? she muttered scornfully.",1
4336,"Well, that was out, too. It was the answer that he had to have, that he had feared to get. He stared at Randy for a minute or two with his tormented eyes, then he laughed bitterly and began to rave:  ""Well, then, to hell with it!",1
720,"Eugene met only one millionaire whose performances in public satisfied him, and he, unhappily, was crazy. His name was Simon. Simon, when Eugene first saw him, was a man of almost fifty years. He had a strong, rather heavy figure of middling height, a lean brown face, with shadowy hollows across the cheeks, always closely shaven, but sometimes badly scarred by his gouging fingernails, and a long thin mouth that curved slightly downward, subtle, sensitive, lighting his whole face at times with blazing demoniac glee. He had straight abundant hair, heavily grayed, which he kept smartly brushed and flattened at the sides. His clothing was loose and well cut: he wore a dark coat above baggy gray flannels, silk shirt rayed with broad stripes, a collar to match, and a generous loosely knotted tie. His waistcoats were of a ruddy-brown chequered pattern. He had an appearance of great distinction.",1
9239,"The man who had been gored lay face down in the trampled mud. People climbed over the fence, and I could not see the man because the crowd was so thick around him. From inside the ring came the shouts. Each shout meant a charge by some bull into the crowd. You could tell by the degree of intensity in the shout how bad a thing it was that was happening. Then the rocket went up that meant the steers had gotten the bulls out of the ring and into the corrals. I left the fence and started back toward the town.",0
2890,"Old Fox, I too can juggle with your phrases so they will never catch me. Over the jungle of their wits our unfoiled minds strike irony and passion. Truth? Reality? The Absolute? The Universal? Wisdom? Experience? Knowledge? The Fact? The Concept? Death-- the great negation? Parry and thrust, Volpone! Have we not words? We shall prove anything. But Ben, and the demon-flicker of his smile? Where now?  The Spring comes back.",1
6605,"'But Louis,' Biff said. 'He can play the harp, too. Go tell him to get the ice cream ready and play you a tune. '",0
1961,"Across the street, on the wide lawn of the Brunswick--the big brick gabled house that Eliza once had coveted--Mr. Pratt, who crawled in that mean world in which only a boarding-house husband can exist, was watering wide green spaces of lawn with a hose. The flashing water motes gleamed in the red glare of sunset. The red light fell across the shaven pinched face. It glittered on the buckles of his arm-bands. Across the walk, on the other lobe of grass, several men and women were playing croquet. There was laughter on the vine-hid porch. Next door, at the Belton, the boarders were assembled on the long porch in bright hashhouse chatter. The comedian of the Dixie Ramblers arrived with two chorus girls. He was a little man, with the face of a weasel and no upper teeth. He wore a straw hat with a striped band, and a blue shirt and collar. The boarders gathered in around him. In a moment there was shrill laughter.",1
1013,"He was a hustler: he sold patent washboards, trick potato-peelers, and powdered cockroach-poison from house to house. To the negroes he sold hair-oil guaranteed to straighten kinky hair, and religious lithographs, peopled with flying angels, white and black, and volant cherubs, black and white, sailing about the knees of an impartial and crucified Saviour, and subtitled ""God Loves Them Both. They sold like hot cakes.",1
5732,"Mick put the picture back on the closet shelf. None of them were any good much. The people didn't have any fingers and some of the arms were longer than the legs. The class had been fun, though. But she had just drawn whatever came into her head without reason--and in her heart it didn't give her near the same feeling that music did. Nothing was really as good as music.",0
5276,"But now again, George was able to observe the profound difference between the manner and the man. The bluff and hearty openness was just a mask which Lewald used against the world with all the deceptive grace and subtlety of a great matador preparing to give the finishing stroke to a charging bull. Behind that mask was concealed the true image of the man's soul, which was sly, dexterous, crafty, and cunning. George noticed again how really small and shrewd were the features. The big blond head and the broad shoulders and the great, pink, vinous jowls gave an effect of massive size and grandeur, but that general effect was not borne out by the smaller details. The mouth was amazingly tiny and carnal; it was full of an almost obscene humour, and it had a kind of mousing slyness, as if its fat little chops were fairly watering for lewd tidbits. The nose was also small and pointed, and there was a sniffing shrewdness about it. The eyes were little, blue, and twinkled with crafty merriment. One felt that they saw everything--that they were not only secretly and agreeably aware of the whole human comedy, but were also slyly amused at the bluff and ingenuous part that their owner was playing.",1
9490,“You ought to feel set up.” “I do. I’m all right again. He’s wiped out that damned Cohn.”  “Good.”,0
2775,"This is neither too plain nor too fancy. It's simple and in good taste. Silver handles, you see--silver plate here for the name. You can't go wrong on this one. It's a good buy. She'll give you value for every dollar you put into it. They walked around the coffin, staring at it critically.",1
1304,"Tom Davis turned his reddening cheeks toward the window, a low sputter of laughter escaping from his screwed lips. Guy Doak gazed solemnly at Eugene, with a forked hand stroking his grave pallid face. Entgegen,"" said Eugene, in a small choked voice, ""follows its object. John Dorsey laughed uncertainly, and shook his head, still searching the notes.",1
7356,"“And if you feel that way about it, maybe I’d better sell it somewhere else after all.” “I don’t mean that,” explained Wilson quickly. “I just meant—”  His voice faded off and Tom glanced impatiently around the garage.",0
1022,"Gant fell backward with a howl of terror. On Sunday they made long tours into the country. Often they drove to Reynoldsville, twenty-two miles away. It was an ugly little resort, noisy with arriving and departing cars, with a warm stench of oil and gasoline heavy above its broad main street. But people were coming and going from several States: Southward they came up from South Carolina and Georgia, cotton-farmers, small tradesmen and their families in battered cars coated with red sandclay dust. They had a heavy afternoon dinner of fried chicken, corn, string- beans, and sliced tomatoes, at one of the big wooden boarding-house hotels, spent another hour in a drugstore over a chocolate nut- sundae, watched the summer crowd of fortunate tourists and ripe cool-skinned virgins flow by upon the wide sidewalk in thick pullulation, and returned again, after a brief tour of the town, on the winding immediate drop to the hot South. New lands.",1
3559,"Therefore, he was not a man to rip the sheets in darkness or beat his knuckles raw against a wall. He would not madden furiously in the envenomed passages of night, nor would he ever be carried smashed and bloody from the stews. A woman's ways were no doubt hard to bear, but love's bitter mystery had broken no bones for Mr. Jack, and, so far as he was concerned, it could not murder sleep the way an injudicious wiener schitzel could, or that young Gentile fool, drunk again, probably, ringing the telephone at one a.m. to ask to speak to Esther.",1
1063,"By God, it is. And she was such a fine girl, Mr. Gant,"" said Elizabeth, weeping softly. She had such a bright future before her. She had more opportunities than I ever had, and I suppose you know""--she spoke modestly--""what I've done. Why,"" he exclaimed, startled, ""you're a rich woman, Elizabeth-- damned if I don't believe you are.",1
9384,"Feel low?”  “Low as hell.” “Have another absinthe. Here, waiter! Another absinthe for this señor.”  “I feel like hell,” I said.",0
1086,"He went several times a week to the moving-picture shows, taking Eugene, and sitting, bent forward in hunched absorption, through two full performances. They came out at ten-thirty or eleven o'clock, on cold ringing pavements, into a world frozen bare--a dead city of closed shops, dressed windows, milliners' and clothiers' models posturing with waxen gaiety at congealed silence. On the Square the slackened fountain dropped a fat spire of freezing water into its thickening rim of ice. In summer, a tall spire blown in blue sheets of spray. When they turned it down it wilted--that was like a fountain, too. No wind blew.",1
4681,"And if Fox had lived in Brooklyn, he would have got much else as well--got it clear and straight--while we were trying to make our maddened ears spread out like funnels to absorb it--every whispered word in Flatbush, every rhythmic-creaking spring in the back bedrooms of whore's Sand Street (by old yellow shades concealed), every barker's cry in Coney, all the jargons of each tenement from Red Hook to Brownsville. Yes, while we wrestled with our five senses there in Jungletown, our tormented brain caught in the brutal chaos of ""Gewirr! Gewirr!""--Fox would have got it all, without madness, agony, or the fevered eye, and would have murmured:",1
3067,"She thought at once of George. Their reunion had been a joyous re-discovery of love, and all things were made new again. They had taken up the broken fragments of their life and joined them together with all the intensity and beauty that they had known in the best days before he went away. The madness that bad nearly wrecked them both had now gone out of him entirely. He was' still full of his, unpredictable moods and fancies, but she had not seen a trace of the old black fury that used to make him lash about and beat his knuckles bloody against the wall. Since he returned he had seemed quieter, surer, in better control of himself, and in everything he did he acted as if he wanted to show her that he loved her. She had never known such perfect happiness. Life was good.",1
3251,"I been havin' a good year. But, boy!""--he shook his head suddenly and grinned--""Do the ole dogs feel it! He was silent a moment, then he went on quietly:  ""I been up here since 1919--that's seven years, and it's a long time in this game.",1
2684,"Her face did not move; she did not turn her eyes from their fixed stare. Mama! he said more loudly. Mama!""  He touched her.",1
4926,"Holland is a wonderful little country, and the Dutch are a wonderful little people. Just the same it is a little country, they are a little people, and George did not like little countries or little people. For in the look of those little, fat, wet, pouting mouths there is also something cautious and self-satisfied, something that kept nicely out of war in 1914 while its neighbours were bleeding to death, something that feathered its nest and fattened its purse at the expense of dying men, something that maintained itself beautifully clean, beautifully prim, and beautifully content to live very quietly and simply in those charming, beautiful houses, without any show or fuss whatever upon the best of everything.",1
1646,"John Dorsey Leonard looked gravely. Here, boy,"" he said. Let me see!",1
6437,"'But my people! We in this room--we Negroes--have another mission that is for ourselves alone. Within us there is a strong, true purpose, and if we fail in this purpose we will be forever lost. Let us see, then, what is the nature of this special mission. '",0
565,"She took him to Florida in the late winter following Gant's return from Augusta: they went to Tampa first, and, a few days later, to Saint Petersburg. He plowed through the loose deep sand of the streets, fished interminably with jolly old men at the end of the long pier, devoured a chest full of dime novels that he found in the rooms she had rented in a private house. They left abruptly, after a terrific quarrel with the old Cracker who ran the place, who thought himself tricked out of the best part of a season's rent, and hurried off to South Carolina on receipt of a hysterical message from Daisy which bade her mother to ""come at once. They arrived in the dingy little town, which was sticky with wet clay, and clammy with rain, in late March: Daisy's first child, a boy, had been born the day before. Eliza, annoyed at what she considered the useless disruption of her holiday, quarrelled bitterly with her daughter a day or two after her arrival, and departed for Altamont with the declaration, which Daisy ironically applauded, that she would never return again. But she did.",1
1561,"I'll wake you up,"" he added, with gentle chivalry. I've got such a little room. It's hot and stuffy. That's why I got up,"" said Louise. What a nice big room you've got!""  ""Yes,"" he said.",1
1381,"We oughtn't to talk like that, 'Gene,"" said George Graves reproachfully. Sure enough! It's not right. He became moodily serious rapidly.",1
1495,"Margaret lifted her troubled eyes from the paper. It looks mighty serious,"" she said. I tell you! She was silent a moment, a torrent of passion rose up in her throat. Then she added in a low trembling voice:  ""If England goes, we all go. God bless her!",1
800,"Eugene said. Well,"" said Mr. Leonard, shaking his head. It's not easy. Horace-- he began carefully.",1
3083,"One morning when she came to see him and was telling him with spirit and great good humour about a little comedy she had witnessed in the street, suddenly she stopped short in the middle of it, a cloud passed over her face, her eyes became troubled, and she turned to him and said:  ""You do love me, don't you, George?""  ""Yes,"" he said. Of course. You know I do. Will you never leave me again?",1
8990,"What was there that you would like to ask? The boy was nineteen years old, alone except for his sword-handler, and the three hangers-on, and the bull-fight was to commence in twenty minutes. We wished him “Mucha suerte,” shook hands, and went out. He was standing, straight and handsome and altogether by himself, alone in the room with the hangers-on as we shut the door.",0
