"season_name","season","episode","day","episode_title","challenge_name","challenge_type","outcome_type","challenge_id","winner_ids","winner_names","winner_tribes","winner_statuses"
"Survivor: Cambodia",31,6,16,"Bunking with the Devil","Slip, Slide and Score","Reward","Tribal","CH0545","c(""423"", ""422"", ""105"", ""15"", ""406"", ""383"", ""421"")","c(""Woo"", ""Kass"", ""Andrew"", ""Kelly"", ""Ciera"", ""Abi-Maria"", ""Spencer"")","c(""Ta Keo"", ""Ta Keo"", ""Ta Keo"", ""Ta Keo"", ""Ta Keo"", ""Ta Keo"", ""Ta Keo"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cambodia",31,7,19,"Play to Win","Bow Diddley","Immunity","Individual","CH0268","451","Joe","NA","Winner"
"Survivor: Cambodia",31,8,21,"You Call, We'll Haul","Roller Ball","Immunity","Individual","CH0741","451","Joe","NA","Winner"
"Survivor: Cambodia",31,8,21,"You Call, We'll Haul","Boats, Brains and Brawn","Reward","Team","CH0855","c(""406"", ""451"", ""439"", ""429"", ""15"", ""21"")","c(""Ciera"", ""Joe"", ""Keith"", ""Kelley"", ""Kelly"", ""Kimmi"")","c(""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cambodia",31,9,24,"Witches Coven","Sea Legs","Immunity","Individual","CH0254","451","Joe","NA","Winner"
"Survivor: Cambodia",31,9,24,"Witches Coven","Stairway to Heaven","Reward","Team","CH0529","c(""406"", ""451"", ""421"", ""280"", ""419"")","c(""Ciera"", ""Joe"", ""Spencer"", ""Stephen"", ""Tasha"")","c(""NA"", ""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cambodia",31,10,26,"Like Selling Your Soul to the Devil","Ballin' a Jack","Immunity","Individual","CH0912","451","Joe","NA","Winner"
"Survivor: Cambodia",31,10,26,"Like Selling Your Soul to the Devil","Basket Brawl","Reward","Team","CH0622","c(""383"", ""406"", ""451"", ""421"", ""419"")","c(""Abi-Maria"", ""Ciera"", ""Joe"", ""Spencer"", ""Tasha"")","c(""NA"", ""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cambodia",31,11,29,"My Wheels are Spinning","The Game is Afoot","Immunity","Individual","CH0902","421","Spencer","NA","Winner"
"Survivor: Cambodia",31,11,29,"My Wheels are Spinning","Witch Hunt","Reward","Individual","CH0100","c(""280"", ""433"", ""419"")","c(""Stephen"", ""Jeremy"", ""Tasha"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Cambodia",31,12,32,"Tiny Little Shanks to the Heart","Over-Extended","Immunity","Individual","CH0757","c(""439"", ""429"")","c(""Keith"", ""Kelley"")","c(""NA"", ""NA"")","c(""Winner"", ""Winner"")"
"Survivor: Cambodia",31,12,32,"Tiny Little Shanks to the Heart","Jungle Love","Reward","Individual","CH0937","c(""429"", ""383"", ""451"", ""439"", ""21"")","c(""Kelley"", ""Abi-Maria"", ""Joe"", ""Keith"", ""Kimmi"")","c(""NA"", ""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Cambodia",31,13,35,"Villains Have More Fun","Troubled Water","Immunity","Individual","CH0416","421","Spencer","NA","Winner"
"Survivor: Cambodia",31,13,35,"Villains Have More Fun","Pole Dancing","Reward","Individual","CH0493","c(""439"", ""429"", ""421"")","c(""Keith"", ""Kelley"", ""Spencer"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Cambodia",31,14,36,"Lie, Cheat and Steal","Step on Up","Immunity","Individual","CH0066","421","Spencer","NA","Winner"
"Survivor: Cambodia",31,14,37,"Lie, Cheat and Steal","Out on a Limb","Immunity","Individual","CH0054","429","Kelley","NA","Winner"
"Survivor: Cambodia",31,14,38,"Lie, Cheat and Steal","Simmotion","Immunity","Individual","CH0068","433","Jeremy","NA","Winner"
"Survivor: Kaoh Rong",32,1,3,"I'm a Mental Giant","Paddle Battle","Reward and Immunity","Tribal","CH0464","c(""463"", ""467"", ""468"", ""470"", ""474"", ""477"", ""466"", ""464"", ""472"", ""478"", ""469"", ""476"")","c(""Liz"", ""Peter"", ""Neal"", ""Debbie"", ""Joe"", ""Aubry"", ""Anna"", ""Caleb"", ""Julia"", ""Michele"", ""Nick"", ""Tai"")","c(""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Kaoh Rong",32,2,6,"Kindergarten Camp","Dragging the River","Reward and Immunity","Tribal","CH0938","c(""464"", ""466"", ""469"", ""472"", ""476"", ""478"", ""477"", ""470"", ""474"", ""463"", ""468"", ""467"")","c(""Caleb"", ""Anna"", ""Nick"", ""Julia"", ""Tai"", ""Michele"", ""Aubry"", ""Debbie"", ""Joe"", ""Liz"", ""Neal"", ""Peter"")","c(""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Kaoh Rong",32,3,8,"The Circle of Life","Rice Race","Reward and Immunity","Tribal","CH0940","c(""464"", ""466"", ""469"", ""472"", ""476"", ""478"", ""465"", ""475"", ""473"", ""471"")","c(""Caleb"", ""Anna"", ""Nick"", ""Julia"", ""Tai"", ""Michele"", ""Alecia"", ""Cydney"", ""Jason"", ""Scot"")","c(""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"", ""To Tang"", ""To Tang"", ""To Tang"", ""To Tang"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Kaoh Rong",32,4,9,"Signed, Sealed and Delivered","Jungle Relay","Immunity","Tribal","CH0244","c(""467"", ""468"", ""470"", ""474"", ""477"")","c(""Peter"", ""Neal"", ""Debbie"", ""Joe"", ""Aubry"")","c(""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Kaoh Rong",32,4,11,"Signed, Sealed and Delivered","Jungle Relay","Immunity","Tribal","CH0244","c(""466"", ""469"", ""472"", ""476"", ""478"")","c(""Anna"", ""Nick"", ""Julia"", ""Tai"", ""Michele"")","c(""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Kaoh Rong",32,4,9,"Signed, Sealed and Delivered","Dig It","Reward","Tribal","CH0943","c(""467"", ""468"", ""470"", ""474"", ""477"")","c(""Peter"", ""Neal"", ""Debbie"", ""Joe"", ""Aubry"")","c(""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Kaoh Rong",32,4,11,"Signed, Sealed and Delivered","Dig It","Reward","Tribal","CH0943","c(""466"", ""469"", ""472"", ""476"", ""478"")","c(""Anna"", ""Nick"", ""Julia"", ""Tai"", ""Michele"")","c(""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Kaoh Rong",32,5,13,"The Devils We Know","New School","Immunity","Tribal","CH0967","c(""468"", ""469"", ""470"", ""473"", ""475"", ""478"")","c(""Neal"", ""Nick"", ""Debbie"", ""Jason"", ""Cydney"", ""Michele"")","c(""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Kaoh Rong",32,6,16,"Play or Go Home","Well Stacked","Immunity","Tribal","CH0684","c(""468"", ""469"", ""470"", ""473"", ""475"", ""478"")","c(""Neal"", ""Nick"", ""Debbie"", ""Jason"", ""Cydney"", ""Michele"")","c(""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"", ""Chan Loh"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Kaoh Rong",32,6,16,"Play or Go Home","Baba Buoys","Reward","Tribal","CH0944","c(""467"", ""471"", ""472"", ""474"", ""476"", ""477"")","c(""Peter"", ""Scot"", ""Julia"", ""Joe"", ""Tai"", ""Aubry"")","c(""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"", ""Gondol"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Kaoh Rong",32,7,19,"It's Merge Time","Roller Ball","Immunity","Individual","CH0741","469","Nick","NA","Winner"
"Survivor: Kaoh Rong",32,8,22,"The Jocks vs. the Pretty People","Uncomfortably Numb","Immunity","Individual","CH0907","476","Tai","NA","Winner"
"Survivor: Kaoh Rong",32,8,22,"The Jocks vs. the Pretty People","United We Stand","Reward","Individual","CH0522","c(""470"", ""472"", ""469"", ""471"", ""476"")","c(""Debbie"", ""Julia"", ""Nick"", ""Scot"", ""Tai"")","c(""NA"", ""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Kaoh Rong",32,9,24,"It's Psychological Warfare","Domino Effect","Immunity","Individual","CH0734","472","Julia","NA","Winner"
"Survivor: Kaoh Rong",32,9,24,"It's Psychological Warfare","Knot Your Fault","Reward","Team","CH0945","c(""473"", ""472"", ""471"", ""476"")","c(""Jason"", ""Julia"", ""Scot"", ""Tai"")","c(""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Kaoh Rong",32,10,27,"I'm Not Here to Make Good Friends","This Much","Immunity","Individual","CH0946","473","Jason","NA","Winner"
"Survivor: Kaoh Rong",32,10,27,"I'm Not Here to Make Good Friends","A Leg Up","Reward","Individual","CH0751","c(""472"", ""478"", ""476"")","c(""Julia"", ""Michele"", ""Tai"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Kaoh Rong",32,11,29,"It’s a ‘Me’ Game, Not a ‘We’ Game","Box Your Mind","Immunity","Individual","CH0224","478","Michele","NA","Winner"
"Survivor: Kaoh Rong",32,11,29,"It’s a ‘Me’ Game, Not a ‘We’ Game","Kitty Litter","Reward","Individual","CH0710","c(""475"", ""478"", ""477"")","c(""Cydney"", ""Michele"", ""Aubry"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Chosen to participate"")"
"Survivor: Kaoh Rong",32,12,32,"Now’s the Time to Start Scheming","A Bit Tipsy","Immunity","Individual","CH0062","475","Cydney","NA","Winner"
"Survivor: Kaoh Rong",32,12,32,"Now’s the Time to Start Scheming","Snag, Drag and Bag","Reward","Team","CH0661","c(""473"", ""478"", ""476"")","c(""Jason"", ""Michele"", ""Tai"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"")"
"Survivor: Kaoh Rong",32,13,34,"With Me or Not With Me","5x5","Reward","Individual","CH0948","c(""474"", ""477"", ""475"")","c(""Joe"", ""Aubry"", ""Cydney"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Kaoh Rong",32,14,37,"Not Going Down Without a Fight","Gimme Three Steps","Immunity","Individual","CH0951","478","Michele","NA","Winner"
"Survivor: Kaoh Rong",32,14,37,"Not Going Down Without a Fight","Stacked Up","Reward","Individual","CH0933","c(""477"", ""475"")","c(""Aubry"", ""Cydney"")","c(""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"")"
"Survivor: Kaoh Rong",32,14,38,"Not Going Down Without a Fight","Stacked Up","Reward","Individual","CH0933","478","Michele","NA","Chosen to participate"
"Survivor: Kaoh Rong",32,14,36,"Not Going Down Without a Fight","The Home Stretch","Reward","Individual","CH0931","c(""477"", ""475"")","c(""Aubry"", ""Cydney"")","c(""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"")"
"Survivor: Millennials vs. Gen X",33,1,4,"May the Best Generation Win","Got to Choose","Reward and Immunity","Tribal","CH0955","c(""480"", ""484"", ""485"", ""486"", ""487"", ""490"", ""491"", ""493"", ""496"", ""498"")","c(""Mari"", ""Figgy"", ""Michaela"", ""Michelle"", ""Taylor"", ""Zeke"", ""Will"", ""Jay"", ""Hannah"", ""Adam"")","c(""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Millennials vs. Gen X",33,2,7,"Love Goggles","Smash and Grab","Reward and Immunity","Tribal","CC0571","c(""481"", ""482"", ""483"", ""488"", ""489"", ""492"", ""494"", ""495"", ""497"")","c(""Paul"", ""Lucy"", ""CeCe"", ""Chris"", ""Jessica"", ""Sunday"", ""Bret"", ""David"", ""Ken"")","c(""Takali"", ""Takali"", ""Takali"", ""Takali"", ""Takali"", ""Takali"", ""Takali"", ""Takali"", ""Takali"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Millennials vs. Gen X",33,3,10,"Your Job is Recon","Challenge Pitch","Reward and Immunity","Tribal","CH0889","c(""484"", ""485"", ""486"", ""487"", ""490"", ""491"", ""493"", ""496"", ""498"")","c(""Figgy"", ""Michaela"", ""Michelle"", ""Taylor"", ""Zeke"", ""Will"", ""Jay"", ""Hannah"", ""Adam"")","c(""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Millennials vs. Gen X",33,4,12,"Who's the Sucker at the Table?","Angry Chair","Immunity","Tribal","CH0956","c(""484"", ""485"", ""486"", ""487"", ""490"", ""491"", ""493"", ""496"", ""498"")","c(""Figgy"", ""Michaela"", ""Michelle"", ""Taylor"", ""Zeke"", ""Will"", ""Jay"", ""Hannah"", ""Adam"")","c(""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Millennials vs. Gen X",33,4,12,"Who's the Sucker at the Table?","By Any Means Necessary","Reward","Tribal","CH0430","c(""482"", ""483"", ""488"", ""489"", ""492"", ""494"", ""495"", ""497"")","c(""Lucy"", ""CeCe"", ""Chris"", ""Jessica"", ""Sunday"", ""Bret"", ""David"", ""Ken"")","c(""Takali"", ""Takali"", ""Takali"", ""Takali"", ""Takali"", ""Takali"", ""Takali"", ""Takali"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Millennials vs. Gen X",33,5,15,"Idol Search Party","Dive Masters","Immunity","Tribal","CH0388","c(""485"", ""491"", ""492"", ""493"", ""494"", ""496"", ""484"", ""487"", ""489"", ""497"", ""498"")","c(""Michaela"", ""Will"", ""Sunday"", ""Jay"", ""Bret"", ""Hannah"", ""Figgy"", ""Taylor"", ""Jessica"", ""Ken"", ""Adam"")","c(""Ikabula"", ""Ikabula"", ""Ikabula"", ""Ikabula"", ""Ikabula"", ""Ikabula"", ""Takali"", ""Takali"", ""Takali"", ""Takali"", ""Takali"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Millennials vs. Gen X",33,6,18,"The Truth Works Well","Paddle Out","Immunity","Tribal","CH0821","c(""485"", ""491"", ""492"", ""493"", ""494"", ""496"", ""486"", ""488"", ""490"", ""495"")","c(""Michaela"", ""Will"", ""Sunday"", ""Jay"", ""Bret"", ""Hannah"", ""Michelle"", ""Chris"", ""Zeke"", ""David"")","c(""Ikabula"", ""Ikabula"", ""Ikabula"", ""Ikabula"", ""Ikabula"", ""Ikabula"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Millennials vs. Gen X",33,6,18,"The Truth Works Well","Blind Leading the Blind","Reward","Tribal","CH0631","c(""486"", ""488"", ""490"", ""495"", ""485"", ""491"", ""492"", ""493"", ""494"", ""496"")","c(""Michelle"", ""Chris"", ""Zeke"", ""David"", ""Michaela"", ""Will"", ""Sunday"", ""Jay"", ""Bret"", ""Hannah"")","c(""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Ikabula"", ""Ikabula"", ""Ikabula"", ""Ikabula"", ""Ikabula"", ""Ikabula"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Millennials vs. Gen X",33,7,20,"I Will Destroy You","Losing Face","Immunity","Tribal","CH0765","c(""487"", ""489"", ""497"", ""498"", ""486"", ""488"", ""490"", ""495"")","c(""Taylor"", ""Jessica"", ""Ken"", ""Adam"", ""Michelle"", ""Chris"", ""Zeke"", ""David"")","c(""Takali"", ""Takali"", ""Takali"", ""Takali"", ""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Millennials vs. Gen X",33,7,20,"I Will Destroy You","Matt Finish","Reward","Tribal","CH0958","c(""486"", ""488"", ""490"", ""495"", ""485"", ""491"", ""492"", ""493"", ""494"", ""496"")","c(""Michelle"", ""Chris"", ""Zeke"", ""David"", ""Michaela"", ""Will"", ""Sunday"", ""Jay"", ""Bret"", ""Hannah"")","c(""Vanua"", ""Vanua"", ""Vanua"", ""Vanua"", ""Ikabula"", ""Ikabula"", ""Ikabula"", ""Ikabula"", ""Ikabula"", ""Ikabula"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Millennials vs. Gen X",33,8,23,"I'm the Kingpin","When It Rains, It Pours","Immunity","Individual","CC0737","491","Will","NA","Winner"
"Survivor: Millennials vs. Gen X",33,9,25,"Still Throwin' Punches","Bow Diddley","Immunity","Individual","CH0268","497","Ken","NA","Winner"
"Survivor: Millennials vs. Gen X",33,9,25,"Still Throwin' Punches","All Mixed Up","Reward","Team","CH0605","c(""494"", ""488"", ""495"", ""497"", ""492"", ""487"")","c(""Bret"", ""Chris"", ""David"", ""Ken"", ""Sunday"", ""Taylor"")","c(""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Millennials vs. Gen X",33,10,28,"Million Dollar Gamble","Over-Extended","Immunity","Individual","CH0757","495","David","NA","Winner"
"Survivor: Millennials vs. Gen X",33,10,30,"Million Dollar Gamble","Rusty Gates","Immunity","Individual","CH0759","493","Jay","NA","Winner"
"Survivor: Millennials vs. Gen X",33,10,28,"Million Dollar Gamble","Sea Crates","Reward","Team","CH0679","c(""498"", ""494"", ""496"", ""492"", ""490"")","c(""Adam"", ""Bret"", ""Hannah"", ""Sunday"", ""Zeke"")","c(""NA"", ""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Millennials vs. Gen X",33,10,30,"Million Dollar Gamble","Slither Me Timbers","Reward","Team","CH0682","c(""494"", ""492"", ""490"", ""495"")","c(""Bret"", ""Sunday"", ""Zeke"", ""David"")","c(""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Millennials vs. Gen X",33,11,33,"About to Have a Rumble","Push Me, Pull You","Immunity","Individual","CH0963","498","Adam","NA","Winner"
"Survivor: Millennials vs. Gen X",33,11,33,"About to Have a Rumble","Around the Bend","Reward","Individual","CH0482","c(""493"", ""498"", ""492"", ""491"")","c(""Jay"", ""Adam"", ""Sunday"", ""Will"")","c(""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Millennials vs. Gen X",33,12,34,"Slayed the Survivor Dragon","The Home Stretch","Immunity","Individual","CH0931","493","Jay","NA","Winner"
"Survivor: Millennials vs. Gen X",33,12,35,"Slayed the Survivor Dragon","Pinball Wizard","Immunity","Individual","CH0935","497","Ken","NA","Winner"
"Survivor: Millennials vs. Gen X",33,13,36,"I'm Going for a Million Bucks","The Obstacle Course","Reward and Immunity","Individual","CH0039","495","David","NA","Winner"
"Survivor: Millennials vs. Gen X",33,13,37,"I'm Going for a Million Bucks","Draw the Line","Immunity","Individual","CH0808","497","Ken","NA","Winner"
"Survivor: Millennials vs. Gen X",33,13,38,"I'm Going for a Million Bucks","Operation Balance Build","Immunity","Individual","CH0809","497","Ken","NA","Winner"
"Survivor: Millennials vs. Gen X",33,13,36,"I'm Going for a Million Bucks","The Obstacle Course","Reward","Individual","CH0039","c(""493"", ""498"")","c(""Jay"", ""Adam"")","c(""NA"", ""NA"")","c(""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Game Changers",34,1,6,"The Stakes Have Been Raised","Cell Block Sea","Reward and Immunity","Tribal","CH0836","c(""281"", ""201"", ""470"", ""490"", ""456"", ""333"", ""179"", ""476"", ""401"", ""414"")","c(""J.T."", ""Ozzy"", ""Debbie"", ""Zeke"", ""Sierra"", ""Andrea"", ""Cirie"", ""Tai"", ""Brad"", ""Sarah"")","c(""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Game Changers",34,1,3,"The Stakes Have Been Raised","Blue Lagoon Bustle","Reward and Immunity","Tribal","CH0839","c(""281"", ""201"", ""470"", ""490"", ""456"", ""333"", ""179"", ""476"", ""401"", ""414"")","c(""J.T."", ""Ozzy"", ""Debbie"", ""Zeke"", ""Sierra"", ""Andrea"", ""Cirie"", ""Tai"", ""Brad"", ""Sarah"")","c(""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Game Changers",34,1,3,"The Stakes Have Been Raised","Race to Shore","Reward","Tribal","CC0472","c(""281"", ""201"", ""470"", ""490"", ""456"", ""333"", ""179"", ""476"", ""401"", ""414"")","c(""J.T."", ""Ozzy"", ""Debbie"", ""Zeke"", ""Sierra"", ""Andrea"", ""Cirie"", ""Tai"", ""Brad"", ""Sarah"")","c(""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Game Changers",34,2,9,"Survivor Jackpot","The Obstacle Course","Reward and Immunity","Tribal","CH0039","c(""384"", ""281"", ""112"", ""23"", ""485"", ""477"", ""333"", ""179"", ""201"", ""414"", ""364"", ""490"")","c(""Malcolm"", ""J.T."", ""Sandra"", ""Jeff"", ""Michaela"", ""Aubry"", ""Andrea"", ""Cirie"", ""Ozzy"", ""Sarah"", ""Troyzan"", ""Zeke"")","c(""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Tavua"", ""Tavua"", ""Tavua"", ""Tavua"", ""Tavua"", ""Tavua"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Game Changers",34,3,11,"The Tables Have Turned","Blind Leading the Blind","Immunity","Tribal","CH0631","c(""201"", ""490"", ""333"", ""179"", ""364"", ""414"")","c(""Ozzy"", ""Zeke"", ""Andrea"", ""Cirie"", ""Troyzan"", ""Sarah"")","c(""Tavua"", ""Tavua"", ""Tavua"", ""Tavua"", ""Tavua"", ""Tavua"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Game Changers",34,3,11,"The Tables Have Turned","Ram-Ball On","Reward","Tribal","CH0860","c(""384"", ""281"", ""112"", ""23"", ""485"", ""477"", ""450"", ""470"", ""456"", ""476"", ""401"")","c(""Malcolm"", ""J.T."", ""Sandra"", ""Jeff"", ""Michaela"", ""Aubry"", ""Hali"", ""Debbie"", ""Sierra"", ""Tai"", ""Brad"")","c(""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Nuku"", ""Mana"", ""Mana"", ""Mana"", ""Mana"", ""Mana"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Game Changers",34,4,13,"Dirty Deed","Losing Face","Immunity","Tribal","CH0765","c(""450"", ""470"", ""456"", ""476"", ""401"")","c(""Hali"", ""Debbie"", ""Sierra"", ""Tai"", ""Brad"")","c(""Mana"", ""Mana"", ""Mana"", ""Mana"", ""Mana"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Game Changers",34,4,13,"Dirty Deed","Losing Face","Reward and Immunity","Tribal","CH0765","c(""201"", ""490"", ""333"", ""179"", ""364"", ""414"")","c(""Ozzy"", ""Zeke"", ""Andrea"", ""Cirie"", ""Troyzan"", ""Sarah"")","c(""Tavua"", ""Tavua"", ""Tavua"", ""Tavua"", ""Tavua"", ""Tavua"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
